"","tweet.datetime","text","user.description","total.favorites","total.followers","total.friends","user.location","user.name","screen.name","total.statuses","tweet.mentions","retweet.mentions","url","retweet.url","total.retweets"
"606","Wed Jul 15 21:01:12 +0000 2020","⚠️ Twitter has BANNED my website! 
✅ Visit 𝐌𝐞𝐫𝐜𝐨𝐥𝐚.𝐜𝐨𝐦 to read this and more news articles. https://t.co/ZFJvXy6I7a","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,NA,NA,93
"607","Wed Jul 15 14:29:11 +0000 2020","RT @garyruskin: .@EPA removes name of U.S. official from warning of #glyphosate #cancer links.  Via @USRightToKnow @careygillam https://t.c…","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,"garyruskin","garyruskin",NA,"http://usrtk.org",45
"608","Wed Jul 15 11:01:25 +0000 2020","⚠️ Twitter has BANNED my website! 
✅ Visit 𝐌𝐞𝐫𝐜𝐨𝐥𝐚.𝐜𝐨𝐦 to read this and more news articles. https://t.co/WHB0mYq8NW","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,NA,NA,99
"609","Wed Jul 15 03:11:29 +0000 2020","@Dbakerinbg Yes. Please follow me: https://t.co/GZMagn57BA","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,"Dbakerinbg",NA,"https://parler.com/profile/Drmercola/posts",NA,1
"610","Tue Jul 14 22:30:30 +0000 2020","Join us LIVE on Tuesday, July 14 at 7p.m. CDT to learn how you can be part of the #BoycottBigMeat campaign to put p… https://t.co/nHQ0cpHQZI","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1283167012336934912",NA,37
"611","Tue Jul 14 16:01:30 +0000 2020","⚠️ Twitter has BANNED my website! 
✅ Visit 𝐌𝐞𝐫𝐜𝐨𝐥𝐚.𝐜𝐨𝐦 to read this and more news articles. https://t.co/KdciMQcDFP","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,NA,NA,116
"612","Tue Jul 14 12:00:27 +0000 2020","⚠️ Twitter has BANNED my website! 
✅ Visit 𝐌𝐞𝐫𝐜𝐨𝐥𝐚.𝐜𝐨𝐦 to read this and more news articles. https://t.co/eHXEX4Vm2Q","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,NA,NA,100
"613","Tue Jul 14 10:00:30 +0000 2020","⚠️ Twitter has BANNED my website! 
✅ Visit 𝐌𝐞𝐫𝐜𝐨𝐥𝐚.𝐜𝐨𝐦 to read this and more news articles. https://t.co/14lQQ4r7Zl","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,NA,NA,42
"614","Tue Jul 14 02:56:01 +0000 2020","@WatchesPaintDry Please do follow me there:
https://t.co/GZMagn57BA","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,"WatchesPaintDry",NA,"https://parler.com/profile/Drmercola/posts",NA,1
"615","Tue Jul 14 01:26:50 +0000 2020","⚠️ Twitter has BANNED my website! 
✅ Visit 𝐌𝐞𝐫𝐜𝐨𝐥𝐚.𝐜𝐨𝐦 to read this and more news articles. https://t.co/uvHVCnRUVu","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,NA,NA,82
"616","Mon Jul 13 10:08:58 +0000 2020","⚠️ Twitter has BANNED my website! 
✅ Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮(𝗱𝗼𝘁)𝗰𝗼𝗺 to read this and more news articles. https://t.co/xTHQEgBgyh","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,NA,NA,104
